"rules","support","confidence","lift","count"
"{LG Monitor,Wireless Portable Mouse} => {HP Laptop}",0.00213523131672598,0.617647058823529,3.18206329152929,21
"{Apple Magic Keyboard,ASUS Chromebook,iMac} => {HP Laptop}",0.00213523131672598,0.617647058823529,3.18206329152929,21
"{Apple Magic Keyboard,ASUS Monitor,ViewSonic Monitor} => {HP Laptop}",0.00213523131672598,0.617647058823529,3.18206329152929,21
"{Redragon Gaming Mouse,ViewSonic Monitor} => {HP Laptop}",0.00294865277071683,0.617021276595745,3.1788393165632,29
"{Computer Game,Dell Desktop,iMac} => {HP Laptop}",0.00294865277071683,0.617021276595745,3.1788393165632,29
"{Acer Desktop,Dell Desktop,HP Monitor} => {HP Laptop}",0.00294865277071683,0.617021276595745,3.1788393165632,29
"{iMac,Intel Desktop,ViewSonic Monitor} => {HP Laptop}",0.00244026436197255,0.615384615384615,3.17040738203651,24
"{Apple Magic Keyboard,Apple Wireless Keyboard,iMac} => {HP Laptop}",0.00244026436197255,0.615384615384615,3.17040738203651,24
"{HP Monitor,iMac,ViewSonic Monitor} => {HP Laptop}",0.00406710726995425,0.615384615384615,3.17040738203651,40
"{Apple Magic Keyboard,Logitech MK550 Wireless Wave Keyboard and Mouse Combo} => {HP Laptop}",0.00274529740721912,0.613636363636364,3.16140054288299,27
"{Dell Desktop,iMac,Intel Desktop} => {HP Laptop}",0.00305033045246568,0.612244897959184,3.15423183416897,30
"{Acer Aspire,Apple Magic Keyboard,Dell Desktop,HP Laptop} => {iMac}",0.00213523131672598,0.807692307692308,3.15349497663908,21
"{Dell Desktop,HP Black & Tri-color Ink} => {iMac}",0.0025419420437214,0.806451612903226,3.14865089833395,25
"{iMac,Logitech Desktop MK120 Mouse and keyboard Combo} => {HP Laptop}",0.00223690899847483,0.611111111111111,3.1483906641057,22
"{Acer Desktop,Alienware Laptop} => {HP Laptop}",0.00335536349771225,0.611111111111111,3.1483906641057,33
"{ASUS Desktop,ViewSonic Monitor} => {HP Laptop}",0.00335536349771225,0.611111111111111,3.1483906641057,33
"{AOC Monitor,Apple Magic Keyboard} => {HP Laptop}",0.00335536349771225,0.611111111111111,3.1483906641057,33
"{ASUS Chromebook,Dell Desktop,Lenovo Desktop Computer} => {HP Laptop}",0.00223690899847483,0.611111111111111,3.1483906641057,22
"{Apple Earpods,Dell Desktop,ViewSonic Monitor} => {HP Laptop}",0.00335536349771225,0.611111111111111,3.1483906641057,33
"{Dell Desktop,Koss Home Headphones} => {HP Laptop}",0.0025419420437214,0.609756097560976,3.14140975354227,25
"{HP Wireless Mouse,iMac,Microsoft Office Home and Student 2016} => {HP Laptop}",0.0025419420437214,0.609756097560976,3.14140975354227,25
"{Computer Game,Dell Desktop} => {HP Laptop}",0.00569395017793594,0.608695652173913,3.13594643223176,56
